Country Name,Country Code,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Ghana,GHA,8.823529412,10.58823529,13.14117647,12.49411765,12.44705882,12.4,12.35294118,12.30588235,12.25882353,12.21176471,12.16470588,12.11764706,12.07058824,11.35555556,11.31111111,11.26666667,10.63157895,10.58947368,10.54736842,10.50526316,9.466666667,9.428571429,8.573913043,8.183333333,8.15,7.792,7.461538462,7.430769231,7.125925926,6.842857143,6.814285714,6.785714286,6.757142857,6.28,5.8625,5.188888889,4.894736842,5.07012987,4.921518987,4.768472906,4.611337001,4.58781362,4.78,4.5175,,,,,,,,,,
Guinea,GIN,1.651037226,2.231759657,2.823393835,3.422273782,4.027453271,4.644117647,5.266587678,5.900954654,6.542505257,7.192133132,7.85431271,8.526251151,9.202226345,9.894080997,10.59322034,11.30613536,12.02995539,12.7576244,13.50372048,13.43332246,13.36510023,13.29248095,13.21428571,13.14266487,13.06648575,12.98905609,12.90589452,12.82933611,12.74798458,12.66525274,12.58467023,12.4946082,12.4075417,12.7139722,14.74207107,16.964,19.3836478,22.75454545,25.07212657,,,,,,,,,,,,,,,
"Gambia, The",GMB,3.524590164,3.495934959,3.467741935,3.44,3.492063492,3.4375,3.4375,3.384615385,3.461538462,3.383458647,3.260869565,3.146853147,2.705882353,2.804878049,2.82208589,2.764705882,2.598870056,2.771084337,2.830188679,2.430939227,2.178217822,2.349726776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,0.212765957,0.425531915,0.510638298,0.510638298,0.510638298,0.489795918,0.530612245,0.530612245,0.530612245,0.530612245,0.571428571,0.56,0.549019608,0.549019608,0.588235294,0.588235294,0.588235294,0.62745098,0.62745098,0.622568093,0.62962963,0.607142857,0.596491228,0.620689655,0.72,0.75,0.826086957,0.791666667,0.76,0.76,0.76,0.703703704,0.678571429,0.678571429,0.703703704,,,,,,,,,,,,,,,,,,,
Greece,GRC,85.67935732,93.22865554,111.6294568,131.4543631,149.4958264,168.4006623,171.3069112,188.9294001,205.7973422,225.7973922,236.3149079,263.1112614,285.0848033,321.2654746,355.4570637,392.7824268,418.296271,450.6657562,483.3103686,520.5264957,544.795082,581.7758621,612.1047228,634.6366782,671.2643279,707.8780488,724.9982536,731.5969582,744.2393929,780.3208929,796.2674581,814.290243,828.0818054,837.281106,854.5373665,869.2936536,871.6882184,904.4858798,925.8847136,935.7610294,945.3735738,1266.458651,983.1723089,1262.225462,1004.694272,,,,,,,,,
Grenada,GRD,24,26,28,34,38,40,44,44,44,44,55,55,55,55,55,57.5,80,83.33333333,83.33333333,80,76.66666667,73.33333333,70,66.66666667,66.66666667,95,90,85,80,75,70,65,65,65,60,60,60,120,,,,,,,,,,,,,,,,
Guatemala,GTM,19.09090909,20.45454545,21.81818182,23.18181818,24.54545455,25.67567568,27.02702703,28.18181818,28.63636364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,280,230,230,445,475,295,325,340,350,360,370,370,375,375,375,385,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,92.85714286,93.14285714,93.42857143,93.71428571,92.67605634,92.95774648,93.23943662,93.52112676,92.5,92.77777778,93.05555556,92.81767956,93.09392265,92.85714286,86.25954198,80.59241706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
High income,HIC,239.9943091,246.6721784,255.1115551,262.4428074,284.9563859,290.6737693,291.5065649,290.6055497,294.0813597,301.3741508,306.672896,313.1917875,320.8859455,357.4707182,364.0782007,371.4872999,,,,,,,,,,,,,,,,343.6823393,346.9151312,348.5454471,349.8375721,348.297125,350.2457344,,355.7140383,,,,,,,,,,,,,,,
Honduras,HND,2.352490421,2.358778626,2.589489718,2.996965099,3.247734139,6.842105263,8.783783784,10.76807229,12.78195489,14.62865716,16.15497076,17.99709724,19.84104046,20.02830856,20.2364395,19.96007984,20.4787234,21.41900937,22.37196765,23.22754895,24.11924119,25.08520791,25.95628415,26.92783505,27.84286699,28.83414296,29.87421384,30.39419087,30.91655267,31.16621984,31.35313531,28.96019014,29.87878788,31.15625,31.5,33.55263158,33.91447368,35.42234332,48.68913858,,,,,,,,,,,,,,,
Heavily indebted poor countries (HIPC),HPC,4.046775742,4.075142238,4.166963332,4.327158104,4.679600168,4.993889467,5.192650533,5.544784055,5.903700381,5.800755876,6.396238181,6.46498114,6.568233982,6.615524273,6.703660066,6.822928519,6.517007878,6.531784311,6.649469051,6.740482707,6.799515808,6.73186381,6.759030247,6.645073951,6.653749542,6.637595312,6.115916955,6.134722097,6.01179376,6.138706072,,,,,,,,,,,,,,,,,,,,,,,,
Haiti,HTI,0.944444444,1,1.055555556,1.111111111,1.166666667,1.222222222,1.277777778,1.333333333,1.388888889,1.444444444,1.7578125,1.822916667,1.888020833,1.953125,2.012987013,2.077922078,2.115384615,2.179487179,2.243589744,2.307692308,2.371794872,2.435897436,2.5,2.564102564,2.628205128,2.692307692,2.756410256,2.820512821,2.564102564,2.307692308,2.179487179,2.051282051,1.875,1.75,1.6875,1.511111111,1.622222222,,,,,,,,,,,,,,,,,
Hungary,HUN,95.1540832,105.6650626,115.041243,121.449608,127.8373206,128.1994247,127.6205109,128.0884615,130.8415174,129.3152006,125.2945721,122.7337713,121.5851043,121.173947,119.42639,117.8682706,114.8969481,113.2757594,110.308335,109.1472868,110.251046,110.7788845,110.2327432,109.8431295,106.9740234,105.9964342,104.4851485,99.73871734,97.7443609,181.7899525,194.0109658,193.9764111,194.0408507,191.8435289,191.6753274,191.3900415,191.4712596,191.6926272,246.2103433,249.1098567,252.2253582,255.8407657,258.9038712,261.8495979,,,,,,,,,,
Indonesia,IDN,0.027777778,0.027777778,0.027777778,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.083333333,0.083333333,0.083333333,0.083333333,0.086111111,0.116666667,0.133333333,0.283333333,1.011111111,1.011111111,1.166666667,1.525,1.883333333,1.883333333,2.02652461,2.007692308,2.069085142,1.912139821,2.040083192,2.214765101,2.233743149,2.763674576,3.022099448,3.27762149,3.522714002,3.531311267,2.86438883,2.423243243,2.489839572,2.200507614,1.957560976,,,,,,,,,,,,,,,
India,IND,2.233567326,2.540166381,2.789541754,3.033827173,3.405763289,4.130679685,4.87286812,5.622540139,6.228201295,8.957654723,10.5945407,11.40921191,12.53473464,13.96650512,15.37383034,18.02725714,20.41971461,23.17384946,23.49538216,25.64715055,28.28662479,30.88624631,33.90260782,37.23757008,39.75081164,42.72481166,46.12339537,56.77608369,60.6967344,65.48059628,70.14632339,73.74939057,77.63627384,83.76284389,93.00252011,102.1557969,111.2459296,120.7438417,128.5053191,,,,,,,,,,,,,,,
Ireland,IRL,306.9559668,329.9167201,359.7640891,403.2640751,449.2652204,466.2921348,516.4992826,562.6357712,612.5562818,659.5744681,705.1762941,766.173032,845.9696728,925.5834684,993.3774834,1056.635672,1122.625216,1191.52692,1309.566787,1366.574331,1417.769376,1494.591937,1488.95293,1535.471331,1593.843098,1663.265306,1606.621227,1587.452471,1623.439001,1661.80758,1714.855434,1691.104594,1720.907298,1713.592233,1680.830973,1734.850242,1607.502304,1571.775093,1481.197772,1354.545455,1379.014444,1384.940778,1404.564315,1476.351351,,,,,,,,,,
"Iran, Islamic Rep.",IRN,6.671114076,7.333333333,8.660892738,9.65379494,10.64537591,11.62790698,11.9205298,12.56613757,13.20132013,13.79885758,14.13693227,18.74031122,23.09102016,27.69716088,32.61578604,37.45206761,44.74351747,46.690799,60.08782066,62.73062731,65.80227707,76.38888889,88.73720137,100.6711409,112.2112211,120.1298701,125.7901155,133.1168831,141.5404872,131.8865775,134.3656079,131.6639742,131.7413624,131.4699793,133.8246476,175.7362744,136.6039081,139.5605068,152.7740552,,,,,,,,,,,,,,,
Iraq,IRQ,7.956989247,9.574468085,11.36842105,13.54166667,16.04166667,18.39587629,20.6185567,24.74226804,28.87788779,30.94059406,34,36,37.25490196,39.65098039,39.21568627,39.21568627,38.46153846,38.20571429,44.47619048,50.66666667,57.05904762,67.71809524,68.58095238,72.38095238,77.93333333,76.19047619,73.58490566,76.372,76.372,70.71481481,70.75471698,66.35892857,73.58613861,103.4166667,103.4166667,112.7272727,106.6666667,109.010989,112.3853659,,,,,,,,,,,,,,,
Iceland,ISL,539.9166667,598.9166667,611.6666667,661.6666667,720,778.3333333,820,821.6666667,816.6942149,836.0655738,853.6585366,870.9677419,888,904.7619048,921.2598425,930.2325581,946.1538462,969.4656489,992.481203,1015.037594,1029.850746,1044.776119,1044.776119,985.0746269,977.7777778,962.962963,888.8888889,844.4444444,843.1617647,819.6323529,797.9411765,778.8888889,772.8888889,779.1851852,746.2686567,714.2857143,686.5384615,701.627907,699.1472868,699.1472868,844.9612403,836.3565891,833.3333333,847.1317829,863.875969,912.24,922,921.9354839,,,,,,
Israel,ISR,275.2427184,290.625,316.4596273,335.5769231,354.9689441,383.74613,427.484472,483.0218069,503.3846154,490.9509202,512.4615385,533.8323353,576.2536873,572.9166667,649.2307692,703.0769231,747.6923077,787.6923077,824.6153846,815.3846154,824.6153846,872.2222222,819.2073171,802.8746177,835.739645,845.4867257,839.0560472,840.2366864,798.8338192,746.9740634,743.2276657,734.870317,724.9283668,721.7391304,732.7380952,724.5535714,718.358209,714.2642643,695.2662722,,,,,,,,,,,,,,,
Italy,ITA,238.2907386,267.148493,299.3387839,335.3106036,370.3736741,411.0372104,439.6492791,478.0410768,512.9439252,691.0619283,743.4025338,799.7049957,837.6456701,878.1714898,924.5140965,971.8773373,1008.567347,1061.713803,1130.621111,1167.96218,1204.324381,1281.236854,1316.915467,1355.949171,1396.815981,1451.10535,1521.469078,1556.071389,1586.502441,1635.742697,1635.721143,1712.65731,1789.851123,1838.057467,1849.768363,1891.873258,1922.229559,1895.943827,1938.451468,2033.803813,2117.052009,,,,,,,,,,,,,
Jamaica,JAM,102.4096386,114.4578313,180.7228916,262.6666667,326.6666667,93.5483871,100,106.4516129,120.3448276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,JOR,39.74264706,46.48351648,56.8,67.82608696,77.98561151,83.44086022,89.21708185,94.39716312,97.11267606,100.2105263,109.7212544,114.5833333,122.3103448,128.7972509,133.5836177,138.5714286,142.6689189,146.2289562,152.541806,165.1410874,160.3512327,157.1710526,226.0726073,177.5289017,200.6141618,187.2277228,184.1883117,198.0874317,340.4017857,441.7670683,273.3923758,323.1441048,361.8009479,257.9365079,261.1111111,255.2406417,252.6315789,286.3157895,301.6842105,,,,,,,,,,,,,,,
Japan,JPN,19.12099644,30.80251346,44.92947559,109.5290252,165.0467632,231.1697973,375.9398496,538.5509492,535.0269438,542.7707317,575.1235911,680.5184447,1104.86139,1458.220425,1690.71327,1938.505396,2237.362189,2244.571897,3018.875667,2906.60358,3145.094806,3271.31943,3412.531017,3837.681159,3804.771784,3955.276278,4129.400749,4276.126878,4492.890101,4147.679325,4249.045397,4356.456777,4420.600858,4585.313175,4611.038679,4642.153644,4674.751929,4707.972463,4532.12785,,,,,,,,,,,,,,,
Kenya,KEN,18.33714286,17.46,16.52285714,16.36857143,17.55714286,18.90571429,14.01142857,17.13714286,20.70571429,16.83142857,17.22285714,16.34571429,17.7,15.82368421,15.74210526,16.27894737,16.97105263,16.77368421,17.22631579,16.83947368,17.5,22.54736842,23.62416107,19.67643201,20.03048117,20.19334049,19.6640721,18.58524559,20.04008016,20.01177163,19.84126984,21.34387352,20.17608217,20.59580728,24.4059088,24.09638554,25.2244549,23.54788069,24.94377428,24.50858034,25.2288352,,,,,,,,,,,,,
Cambodia,KHM,2.456140351,2.852631579,3.186206897,2.931034483,3.448275862,3.61130255,4.063157895,4.483636364,4.578536948,6.85,6.85,6.85,6.664864865,6.664864865,6.489473684,6.489473684,6.323076923,6.323076923,6.165,6.165,6.073891626,6.044117647,6.044117647,5.360869565,4.615384615,4,3.47826087,3.256445047,3.247631935,3.216216216,3.216216216,3.202368138,3.216216216,3.216216216,3.216216216,3.316216216,4.162162162,5.013513514,5.854054054,,,,,,,,,,,,,,,
Kiribati,KIR,10,30,30,50,50,50,50,50,45,45,45,65,65,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,170,199,172,176,174,174,172,215,243.75,257.5,255,237.5,231.25,225,218.75,212.5,206.25,200,193.75,187.5,181.25,175,168.75,162.5,156.25,150,143.75,137.5,131.25,125,118.75,112.5,121.4285714,114.2857143,250,250,250,221.4285714,207.1428571,201.4285714,195.7142857,190,184.2857143,314.861461,206.0301508,55.13784461,55,,,,,,,
"Korea, Rep.",KOR,0.12012012,0.119402985,0.143472023,0.161812298,0.182898948,0.154826958,0.312787489,0.463821892,0.283325592,0.857544517,1.007604563,1.398568019,1.869879518,2.736535662,3.834951456,5.42331882,7.700817701,9.835669406,12.93203883,18.8298391,27.20839434,37.64271654,48.01189886,61.66749627,80.67365269,98.96860987,123.2648973,158.3822042,210.9728623,274.8988064,338.0347734,409.6,480.7913279,563.1632081,649.2091691,762.8222997,924.4028103,1036.762802,1115.430733,,,,,,,,,,,,,,,
Kuwait,KWT,20,20,20,30,40,50,60,70,90,90,90,90,180,140,200,250,250,290,250,120,120,115,76.66666667,200,255,250,240,230,220,215,210,164,160,156,126.6666667,125,136.6666667,124.2857143,89,,,,,,,,,,,,,,,
Latin America & Caribbean (developing only),LAC,34.04702869,36.0640081,38.10158897,40.62041514,42.95317675,44.44829424,45.67304522,49.24605643,52.20080644,54.17068625,55.03299729,57.50387638,58.09818247,68.76898441,70.47977059,74.08630343,82.33375095,89.97114252,97.05765215,102.267369,103.7703514,106.6540121,109.7163009,114.9676695,117.738914,120.0253449,123.3269733,126.1063096,127.9784014,128.451613,128.7301808,128.6171115,128.7462857,122.3457487,126.4073637,125.2109614,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,0.515625,0.546875,0.578125,0.859375,1.015384615,1.538461538,3.039513678,6,4.45112782,4.865671642,5,5,4.864864865,5.066666667,5.263157895,5.454545455,5.677419355,5.769230769,5.948717949,8.512820513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,62.77777778,78.88888889,90.52631579,92.23300971,100.9708738,100.7407407,99.55752212,102.173913,106.3829787,112.5,118.75,125,126.5822785,128.2051282,129.8701299,131.5789474,133.9285714,136.3636364,142.8571429,142.8571429,144.2307692,144.2307692,144.2307692,147.0588235,150,159.5744681,161.2903226,163.0434783,174.863388,187.8453039,200,211.1111111,222.2222222,250,273.2240437,303.2432432,300,640,,,,,,,,,,,,,,,,
Libya,LBY,15.78947368,16.37426901,17.49271137,18.07580175,18.60465116,19.47674419,20.28985507,21.44927536,22.31884058,25.43352601,34.68208092,44.95677233,62.82420749,80.45977011,85.05747126,91.69054441,114.2857143,128.5714286,132.3445522,141.069397,147.3087819,151.5492958,151.6853933,151.6508114,151.5320334,151.7777778,162.3111111,164.5207756,184.33241,187.1657459,189.9834711,193.3168044,195.5726027,194.1016043,181.9625247,184.9457594,209.9834711,217.3553719,218.9146006,,,,,,,,,,,,,,,
St. Lucia,LCA,54,60,66,70,74,78,82,86,90,100,106,116,120,130,132,140,140,150,160,170,170,170,170,170,170,180,200,220,240,250,260,270,280,292,730,730,700,690,675,640,600,550,475,425,233.3333333,46.66666667,,,,,,,,
Latin America & Caribbean (all income levels),LCN,46.82692852,48.89263403,51.30646828,53.45807272,54.98266412,56.08711593,56.43564065,58.27143211,59.58493928,61.28435587,62.23118502,64.70865669,64.82835567,72.66504897,74.05678931,76.847813,81.28504177,86.76971941,91.50342275,99.57903651,99.25168329,101.290129,103.7897651,107.7948892,112.1279231,116.215262,120.6357711,122.3792625,123.7117296,124.1650332,124.5632051,124.5645471,124.4578403,119.7665122,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,3.283178525,3.349840516,3.525447892,3.720268751,4.093848,4.444476576,4.743633697,5.244268836,5.712257825,5.820021838,5.800904175,5.914553928,6.029560186,6.194503878,6.245765901,6.353170602,6.390153508,6.451247295,6.617054228,6.542482092,6.59777059,6.56794158,6.730756029,6.605261264,6.622315724,6.645100388,6.317767018,6.452563679,6.341796275,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,7.07162774,7.384597303,7.559804435,7.78202954,8.511007238,9.063538612,9.291314077,9.773422128,10.49799533,10.65701668,11.81567812,11.9662378,12.20333666,12.37671446,12.35202124,12.47866964,13.8677286,14.88171676,15.91926654,16.92522185,17.91412975,18.72293767,19.901927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,1125,1132.5,1137.5,1142.5,1150,1157.5,1165,1172.5,1155,1137.5,1120,1100,1082.5,1062.5,1072.5,1082.5,1092.5,1102.5,1115,1110,1105,1100,1090,1080,1087.5,1087.5,1100,1100,1115,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,99.6187175,83.58585859,88.74683544,91.96721311,107.3232323,122.4747475,137.8446115,151.7412935,166.6666667,181.0784314,182.4817518,183.5748792,184.6522782,183.2470588,175.8444444,171.1157895,187.55,195.1111111,181.6666667,168.5555556,163.0805134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lower middle income,LMC,3.932179634,4.221078821,4.434686067,4.651587263,5.100637864,5.713556062,6.35462232,7.068326907,7.757356722,9.383518698,10.86402814,11.34842143,12.44655658,13.62643749,15.07528778,17.5032577,19.76177917,22.14674745,22.71072754,24.96487005,26.97536916,28.83565537,30.98636269,32.83069724,34.54441529,36.67075065,39.35303085,45.97748099,49.21211549,52.55943999,69.38470993,70.82630988,73.01023367,76.35287514,80.24287487,83.38213497,87.8114447,91.79047536,96.11768673,,,,,,,,,,,,,,,
Low & middle income,LMY,12.14544894,13.01672563,13.85804632,14.66335416,16.28236613,17.71302896,19.10237048,20.65748355,21.12180025,23.15144393,25.44542081,27.19962088,29.65255595,33.70111918,36.46167144,40.37574822,45.30367059,49.98610052,53.484137,56.98218269,59.10597728,61.22466738,63.25435538,64.14996536,66.2253936,68.33373524,70.10233368,73.30844956,74.87191146,76.13189538,85.19813716,85.73974847,86.73944861,88.26753161,90.66627329,93.89643705,96.5051179,,,,,,,,,,,,,,,,,
Lesotho,LSO,3.966005666,4.815864023,5.633802817,6.478873239,7.222222222,8.055555556,8.767123288,9.589041096,10.32608696,15.83333333,21.12676056,26.45070423,28.16901408,28.89784946,32.11267606,42.01388889,44.29065744,44.26229508,47.94520548,48.65771812,52.08333333,53.00353357,52.18855219,52.63157895,57.4912892,52.14723926,51.62241888,59.80066445,57.72870662,57.99373041,55.72289157,56.06060606,56.92307692,62.5,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256,288.6280057,323.2702703,304.7592463,318.4263782,328.3530229,336.6782007,342.0656959,354.4127867,626.7749847,628.4319707,691.147541,666.9141302,578.0225544,602.5122419,625.9533667,631.6411496,,,,,,,
Luxembourg,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1155.645161,1174.83871,1135.806452,1117.096774,1094.677419,1149.666667,1112.166667,1052.622951,1039.677419,,,,,,,
Latvia,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.7440758,341.4344991,325.1461988,503.992016,594.3396226,527.6923077,503.9282342,556.4235056,575.4123711,580.8350731,580.6577595,577.784744,552.0019822,513.7362637,479.9170124,501.3636364,,,,,,,,
Morocco,MAR,12.29135053,12.33082707,12.53731343,12.66323529,13.04347826,13.62318841,14,14.47428571,15.12153759,14.53087812,17.7001823,19.52466991,21.66805556,24.06691348,27.04716336,26.92080537,28.24758423,31.83235608,32.78087649,38.63719116,40.02059997,40.3758149,39.95276998,40.61944656,41.22156592,41.02375704,41.93540494,43.39600331,44.96956472,47.03453023,45.8920976,45.56061785,44.93643139,45.95897321,45.07475814,48.13585746,47.85342633,49.02018598,,,,,,,,,,,,,,,,
Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.0979263,297.5917431,284.2524161,281.8161309,268.6066032,257.4146614,244.7163515,232.5165563,229.0859332,221.8766901,218.0954965,216.2601626,215.2173913,214.4735406,209.8901099,203.0735456,197.6057111,,,,,,,
Madagascar,MDG,5.670103093,6.649616368,7.614213198,8.564231738,9.5,10.42183623,11.33004926,11.75609756,11.67475728,10.9178744,10.9138756,9.152380952,7.358757062,6.75087108,6.596767147,5.775685632,6.4,7.738095238,7.456692913,7.1796875,6.93385214,6.638461538,6.374045802,6.090566038,5.835205993,5.604477612,5.355555556,5.129151292,4.904411765,4.647272727,4.395683453,4.020689655,3.827586207,3.634482759,3.44137931,3.248275862,3.055172414,2.862068966,2.668965517,2.433898305,2.244067797,2.054237288,1.86440678,,,,,,,,,,,
Middle East & North Africa (all income levels),MEA,18.82805054,19.97876815,21.38270711,22.56756217,24.43313429,27.62757189,28.9717306,30.70195053,31.98711704,32.25203503,34.25209858,37.22894991,40.62325369,44.23046627,47.38731283,50.49939668,55.85997166,60.04759325,66.84714989,70.83995808,74.49156554,80.54645023,86.40410275,94.62326965,101.0104104,104.9821556,108.0526257,109.1777984,114.6448315,113.9329171,113.8602042,116.002064,118.0621448,124.566167,125.3179404,138.297967,128.0704983,138.1496169,163.6170991,,,,,,,,,,,,,,,
Mexico,MEX,26.85765443,28.75112309,30.65825068,32.57918552,34.51407811,36.54810762,38.39816934,40.23886082,42.12191073,42.52978918,42.96127563,43.3423913,43.78378378,44.18084154,44.52846975,44.96061947,47.60729991,49.84696108,50.02478261,62.07288503,63.13553462,65.83066816,66.98936814,76.63991416,86.01744681,95.2371308,104.6025105,113.2365145,123.4567901,129.7803681,126.995122,123.9931452,121.5248996,118.6023904,117.1148,115.1528,112.7398406,110.7856574,108.8310757,106.8768924,104.9227092,102.9685259,101.0143426,99.456,99.48367347,97.66899767,,,,,,,,
Middle income,MIC,12.75938404,13.70372822,14.62728587,15.49989125,17.19182934,18.7207602,20.25683171,21.89572746,22.3055247,24.46866004,26.74282177,28.62852871,31.27324537,35.70001651,38.727902,43.02355242,48.14639412,53.17078473,56.93368889,60.64495327,62.84563338,65.07321258,67.07594221,68.98299168,71.20810226,73.48730495,75.49851191,78.99708709,80.83841814,82.27869642,91.46526809,92.07172412,93.10469816,94.82577498,97.2608064,100.696703,103.3035869,107.52348,114.3055381,,,,,,,,,,,,,,,
Mali,MLI,0.632988436,0.910194175,1.209921355,1.507840772,1.805054152,2.697841727,2.93764988,3.177458034,3.317811409,3.550640279,3.78346915,4.016298021,4.07239819,4.125412541,3.817550818,3.920595533,4.019851117,4.129353234,4.47761194,4.967709886,5.464480874,5.961251863,6.458022851,6.886374816,7.367387033,7.858546169,8.524111057,9.254749148,10.22893327,10.66408143,10.63337957,7.843137255,7.753164557,7.532195268,5.251641138,4.928806134,4.709748083,4.381161008,4.107648725,3.791982665,3.493877551,1.141029956,1.399440224,1.326075317,2.201867183,2.238292011,,,,,,,,
Malta,MLT,64.375,72,76.42857143,66.15384615,70,74.61538462,85.38461538,99.23076923,110,119.2307692,133.8461538,247.6923077,250,274.1666667,279.1666667,316.1538462,311.5384615,306.1538462,341.6666667,360.8333333,364.1666667,366.6666667,369.1666667,370.8333333,372.5,373.3333333,373.3333333,373.3333333,373.3333333,374.1666667,375,375,375,510,496,683.3333333,917.5,1066.25,1215,1212.222222,1213.333333,,,,,,,,,,,,,
Myanmar,MMR,1.513622603,1.814516129,2.21550856,2.911379658,3.018108652,3.35915493,3.665995976,4.495477387,5.274824473,5.631895687,7.252758275,7.801792304,8.069306931,8.206207259,8.405127128,8.710994764,8.550952082,9.052994669,9.686618615,8.620510151,8.864864865,9.09705607,10.27942863,10.45137079,10.63359733,11.08940882,12.56281407,13.62969176,13.58837671,10.46682018,10.48877701,11.48345339,12.58653241,8.194968553,8.420832023,9.101370436,10.25847635,10.53560372,10.70340095,,,,,,,,,,,,,,,
Middle East & North Africa (developing only),MNA,17.56312894,18.58761897,19.83457866,21.00927261,22.73233547,25.83788801,26.93972211,28.3805392,29.55836936,29.99221122,31.96142439,34.8460314,38.03529133,41.83631059,44.76454793,47.62046848,52.89315159,57.0710705,63.81723171,68.14214021,71.95872933,78.44889266,84.99163939,94.10107783,100.709174,105.1749148,108.6960435,110.118605,116.4635492,116.2223715,116.1275019,118.3630137,120.5100704,127.5049404,127.6615031,142.3781553,131.2920448,134.4344416,159.2618261,,,,,,,,,,,,,,,
Mongolia,MNG,42.81767956,53.49794239,48.23529412,49.59630911,47.45762712,56.16605617,61.77606178,61.66219839,73.92473118,80,81.18556701,87.45247148,89.88764045,97.94437727,89.47368421,84.54545455,83.18890815,82.75862069,82.0642978,82.50825083,83.13349321,82.31707317,80.95952024,82.03991131,85.2143951,87.68365817,86.95238095,83.52983988,80.2919708,73.0994152,66.07929515,59.17159763,59.04617714,55.42013626,53.07342922,52.1597392,43.09063893,43.69747899,40.03407155,,,,,,,,,,,,,,,
Mozambique,MOZ,9.387755102,9.979633401,10.56910569,11.13360324,11.91592563,13.2,13.84615385,14.44444444,15.0556553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,0.561797753,0.674157303,0.751879699,0.943396226,1.127819549,1.498127341,2.23880597,2.877697842,3.597122302,5.020920502,5.857740586,7.079646018,9.183673469,10.41666667,11.28205128,12.24489796,13.54166667,13.84615385,12.85714286,13.56521739,12.48,11.55555556,11.14285714,10.66666667,10.3125,9.705882353,9.166666667,8.815789474,8.375,8.219512195,7.976190476,7.77262181,7.021276596,6.626506024,6.762295082,7.786885246,7.786885246,7.786885246,7.786885246,8.444444444,9.5,9.5,9.5,9.5,9.75,,,,,,,,,
Mauritius,MUS,30.76923077,30.76923077,31.0989011,30.76086957,31.79775281,30.10638298,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malawi,MWI,1.428571429,1.448275862,1.433333333,2.058823529,2.571428571,3.235294118,3.844444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,21.42857143,23.52941176,25.58139535,27.5862069,29.54545455,32.24719101,36.44444444,43.40659341,46.45652174,54.80645161,54.96808511,53.24210526,49.59375,53.05785124,68.05102041,72.07070707,77.35353535,79.27638191,74.3,78.51960784,73.83333333,78.14912281,85.09166667,93.75,106.6176471,119.7183099,133.3333333,143.75,152.9411765,161.1111111,168.6486486,176.6631744,213.6443469,237.8846154,,,,,,,,,,,,,,,,,,,,
North America,NAC,242.2324569,240.6649365,243.7194193,245.569049,277.7735053,278.3630237,267.5543767,254.3654748,253.395158,252.5145824,252.1325632,251.9350674,251.4272772,250.1556867,249.1085727,247.390989,242.5426903,237.5128469,230.5749125,228.9993499,229.3551822,230.0096606,230.7917523,231.1024501,234.2489646,239.3971841,229.5324838,227.4583955,223.9261012,220.5433584,219.2513597,220.8925896,222.0404422,222.5006927,225.7347151,227.8437399,230.7801234,234.418856,236.5798135,238.6390998,243.4898012,243.3060629,246.8227792,247.3586018,251.2020483,,,,,,,,,
