"Data Source","World Development Indicators",

"Last Updated Date","2016-05-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Ecuador","ECU","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","3.3587597620614","3.23244040326712","3.15439789187682","2.64292652624681","2.79425498860558","2.83671292059974","2.88640348656142","3.47956864297993","0.31397676524744","3.31842503941065","2.74938173835039","3.35912938175142","2.57427867136272","1.70945209801335","1.89332390313443","1.76505351668942","1.32931660231809","","1.79763976819456","1.22594791915601","2.67654840969135","2.52689185496587","3.87476137093424","2.92034813581531","2.75920527703931","2.59094957565329","3.29199793407722","4.03539135604238","2.75759595542767","2.62154749923377","1.66172194681966","2.29158770220835","1.93484296529993","2.8120768260198","3.10616753157494","2.72794790151428","2.3279002961276","3.24317904249552","3.27885047505063","2.16956957961464","1.45503137046687","1.50213036750662","1.44276234182292","1.33302865032392","1.06484905834672","1.06260933220266","1.00468236942343","1.02743330024616","1.02112768883566","1.15809830404331","0.959488540717959","0.844432792183293","0.847099775977285","",
"Egypt, Arab Rep.","EGY","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","7.44176464089974","6.20268941750798","6.39911872406809","5.73314434560763","7.36578830753727","8.31343638463042","6.36958406469245","8.87110706581635","7.02262560017621","5.84882437983869","5.48150394210787","4.91706299388043","8.34858951653968","5.44753596061325","5.51699867719811","6.18028003028742","5.08861487174311","4.62004231592379","4.5989308216429","4.65961858705572","6.83152484152935","4.87257432125183","5.379414271022","6.28479083752298","7.08077741672125","7.06001487532235","7.51641740534676","6.26254306631798","2.08575965354628","5.70281079573178","7.05152759902629","6.10188933603189","5.96098118589884","4.91376113149433","4.39995773853206","4.83976507822434","4.54332501665029","4.40394245054414","4.55843685900269","5.17315878770477","4.10160371129925","3.85706064694249","3.71540237916394","3.30760289551274","3.35371497573304","3.21275620859609","2.9874377276325","2.84912665111094","2.9026085364952","3.30674955622373","",
"Euro area","EMU","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","12.6891829812178","10.3612162849715","10.2753859600379","9.25069353717419","9.14589008661102","8.21509813635141","7.98414559734134","7.86183056509917","6.82432866196552","6.48297683753252","6.28748398953655","6.62637000492931","5.53778597731708","4.73687089337584","5.21363192151065","5.10593770925165","4.81748310924782","4.81865009063309","4.31277797575889","3.91679681079791","3.74082860878484","3.83941275075034","4.1521186500091","3.93263437217536","3.86396630049876","3.85292657036833","3.86392799614615","3.7116157556641","3.26308029428544","2.87164589941716","2.84676254256891","2.67893255296524","2.98593816253397","3.12690287202","2.62773495351372","2.57627803353499","2.43940016952976","2.19209139746273","2.15390916272713","1.99229680365841","1.9510128480486","1.84595065412921","1.70697298570047","1.64171136639285","1.57622692903708","1.57729323719635","1.42816016696772","1.40252154593705","1.55589975990018","1.6461221225693","1.52235816614453","1.53972179087599","1.50612560779457","",
"Eritrea","ERI","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.22844439890508","0.529473876557305","","0.914084700594811","","","","","","","","","","","","",
"Spain","ESP","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","12.1290308630656","8.62583479744733","8.57815766750146","7.45663878140636","8.668423584678","7.71216900798619","8.08626452627236","9.27946577674774","7.99650443774515","8.24222369386472","8.686045255974","8.53628522887406","6.76535542365371","5.82386102095865","6.4025629580352","6.57887835105718","6.29937805054407","6.06074490509247","4.82562473365894","3.93359758401467","3.70229942774989","3.98932854057137","4.60355499013752","4.77413592264918","4.85851732537166","4.5523809777774","4.16637143354863","3.77750927945152","3.201878920597","2.68075082870097","2.49207682801395","2.33317832615269","2.70081891132312","2.97947329699812","2.56382737710435","2.47234014877775","2.28447724948387","1.98154434351685","1.96395975848164","1.82593597008155","1.7279044199395","1.61809886965695","1.44254891308254","1.35301712985612","1.33208101689438","1.3198038539313","1.17598612960265","1.12583086816269","1.26106440253317","1.42855016407551","1.26449372294394","1.27166926819911","1.15058343767737","",
"Estonia","EST","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.89754117799968","2.67806501992475","2.4125134483606","2.49872809695416","2.92095305368001","3.26669481057571","3.06025790194821","2.90399077694627","3.07537392323045","3.29542147564056","3.17293503870353","2.52840118697819","2.88852973783876","1.98185501420696","1.97863161640946","2.23005984433589","1.9286808023251","1.8311971509826","2.22439477697933","2.31811739919156","",
"Ethiopia","ETH","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.35034983536306","","1.85851881453424","","2.03557988752245","1.30146425109319","1.23916065456129","1.24837866821041","1.02035997649484","0.894924522857933","0.725652555830191","0.894184977962606","0.923867971885199","1.61299766940963","0.887685578664283","1.17450448736126","0.513158829138634","0.49424869465873","0.568614481012754","0.568163698580647","0.893247665561753","0.713019098517585","",
"European Union","EUU","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","12.5546020439927","10.7473963349396","10.627121207049","9.60276475456103","10.0569846720225","8.35317578673559","8.07737072925334","7.91316046518651","6.99941719271381","6.47791901431582","6.32820309738601","6.67702422165506","5.6104349180199","4.76600593793833","5.27987086311737","5.1088838270275","4.75664945417336","4.73086580306583","4.26558968712513","3.92180051475101","3.71549929204322","3.81765413256963","4.10920601010516","3.81390957039811","3.77182222863253","3.84763778801601","3.84585352954742","3.64901357794109","3.18677991843765","2.78881367323177","2.77002500157715","2.55045212688942","2.86983473617624","2.9795765350292","2.50857256403495","2.44840372340313","2.29228374474758","2.06787104679105","2.04940306855345","1.90688447648285","1.88804749367068","1.80449883723118","1.67401565083491","1.60208274453249","1.52289791238814","1.52689047984596","1.37744048472656","1.3243363269007","1.49777688005905","1.57559108722886","1.45992855676441","1.49967339095025","1.48550220104782","",
"Fragile and conflict affected situations","FCS","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","","","2.84365578189907","2.83351549137264","2.98978501058433","2.00782241042084","1.84173486937342","","","","","","","","","","","","","","","","","","","","","","","","1.21802293001485","1.05377373929285","1.30299298998324","","","","","","","","","","","","","",
"Finland","FIN","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","5.29615483289672","5.31150394486418","6.0016697313251","6.18023950907322","5.54784750514357","5.16341700750945","4.51179445420574","4.04232201077751","4.30617898417818","3.93238128648375","4.36145860451785","3.61691863153949","3.60156894144666","3.78001238379276","3.53133955138877","3.5473124907595","3.20569850640273","2.86575702661244","2.77155127804573","3.25928906080793","3.25494937928724","3.73451387435542","3.36080785556037","3.0404311254428","3.03133231385206","2.89953529782868","2.57220566465113","2.28386798585099","2.32392851254337","3.08150534175073","2.81921697828246","2.7683708025812","3.56126222184638","2.51830362956893","2.48515888697017","2.64636842747941","2.57604491108285","2.30767178379844","2.66774174474641","2.75769092031665","2.70393118061353","2.64011368104342","2.73803908832456","2.44791407628302","2.73781563425936","2.7639150265369","1.83379744920089","2.18995618922551","2.14183271687559","2.0697222670882","2.29602854720735","2.23267121491774","",
"Fiji","FJI","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","0.882773180047504","1.02582611958585","0.609831073640306","1.16884462750156","0.854102902454598","1.20566885551801","1.25335848335752","1.08684294548957","0.635652048464643","0.330131693142023","0.330451548254867","0.322869386029819","0.292344206702651","0.301194556105613","0.257590634831729","0.306324706828918","0.569533972677844","0.312339761884779","0.304738381534443","0.282453153037158","0.308734399845908","0.3638017912458","0.412418163664606","0.335540586188289","0.376169584367598","0.301092150129063","0.327333217285017","0.244106449689613","","","","","","0.612467547968401","0.459783097239788","0.353660992678783","0.341212339410222","0.377788342816084","0.377389823431161","0.348517079335084","0.304241515638693","0.280211642031248","0.334986933753904","0.281106475330805","0.243434163743964","0.334299158770439","0.460243150946447","0.503999322136807","",
"France","FRA","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","13.2352393562855","12.7898483809741","11.6020510502562","10.2901036191366","10.1597948529756","8.51459646533978","7.71877288591162","7.54096267716037","6.80607710753747","6.10179040593235","5.99143838586389","6.55201632025956","5.56582641102509","4.40327125305417","4.79255913053774","4.45739392358776","4.0736107251209","4.15540600677709","3.76803032459911","3.51418144505389","3.18664025410577","3.28954425600847","3.4710297526729","3.25493311576223","3.14728958366318","3.17449396015953","3.14875154617484","3.0486173935092","2.61689665560491","2.36679169223657","2.31840213793054","2.11474095862249","2.37369582711781","2.52509308383118","2.12631336549207","2.10521514662671","1.94133763476301","1.84870560549711","1.91185812290229","1.70964353301287","1.68313225488279","1.67745158789152","1.56064088602257","1.46380581685924","1.37228921551922","1.39994454139444","1.28934973210232","1.25113690345938","1.3729875767446","1.32743427507339","1.1825651387465","1.18413378713902","1.15582449701416","",
"Faroe Islands","FRO","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","2.28417518320405","4.05849763539779","1.87579455681498","1.91909261462038","2.53389769577484","2.01800577706968","2.01905393411034","1.51459619728036","1.92559869766762","2.32852004328036","2.2738272411545","1.27967038004509","1.66992727888265","3.09622864722666","2.19091551161684","2.18343491218898","2.88722329146036","2.54044124231812","2.85306058744269","","3.48498473822074","3.36591123265777","3.96768942981517","2.41010476767395","1.87766393026415","2.75337322053625","2.61029742633639","2.50395317279401","3.18294254837976","2.28539426469772","3.05564760380817","2.28193213120623","1.86675362224653","3.07213612396505","","","","","","",
"Micronesia, Fed. Sts.","FSM","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","0.236736941923929","0.28395637807978","0.253182967584864","0.168226943155302","0.153456651393444","0.163741990919708","0.235945177155987","0.227834499733808","0.28364131133265","0.271400665140078","","","","0.229113990241784","0.214584354966369","0.808528765022812","0.851252401340055","0.717042925251447","0.496770061118839","0.578808772319099","0.377713279678552","0.519015160694993","","","","","","","","","","0.572006520870312","0.592076529245678","","0.683228946428915","0.658583976401039","0.560500538879167","0.591367423475637","0.536160263733713","0.619482258364418","0.562189091813164","0.439898632479421","0.645128226717254","0.146378497521252","0.39012569789598","0.631824581224901","0.438775588812733","0.431191042037125","","","","","","",
"United Kingdom","GBR","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","14.5357401149357","14.7617134898244","14.2869020053527","12.9283679795632","11.9244926770337","10.2270367098118","9.74098023861762","9.48026548769855","8.94320369266829","7.56278623287994","7.52787373231897","7.95383174978096","6.68994860954058","5.36155809929791","6.19956102003221","5.68771460620355","4.81986507721325","4.61363797680912","4.07129405126814","3.97891720163333","3.76081188051574","3.85326629166502","3.84078050508547","3.44108943493057","3.40726372683461","3.66275885746463","3.43709176180501","3.2248396265041","2.87415902700928","2.53110540187331","2.39080084313877","2.00463572708409","2.50546328890424","2.43370096841097","2.09149757721358","2.00535350171546","1.76763162759265","1.6775153923749","1.5471494505038","1.47393276764619","1.56017780769713","1.54591364103468","1.45386565348995","1.38521901384377","1.25728397790322","1.32010718093367","1.12323968095631","0.829060237423377","1.14177129225605","1.09268078125204","0.967496605280139","1.1662545370149","1.26989749830844","",
"Georgia","GEO","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.16297148536294","0.394869412158561","0.588599048687469","0.742519142675539","0.67213191704641","0.913489217494482","0.896407521851633","0.396185063481421","0.466046505904496","0.366055177581865","0.476608323838168","0.594735625467197","0.527477117850474","0.650441312184953","0.728572769186272","0.824383218210682","0.822435592900301","0.656344100782462","0.738300445121304","",
"Ghana","GHA","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","0.557107449156465","0.573773089281626","0.673780415818549","0.635276826975143","0.531662681116514","0.90550029142583","1.62952925920167","1.03465768924798","1.97500445137062","2.05136188685647","2.77015595085278","3.69710010450757","2.37213557106602","2.26935641253674","2.41623628223579","2.26066748883502","1.77048965594087","1.21017086955164","1.26307982233802","1.21950459059181","0.861337146905053","2.36461546048406","2.00895577759914","","","","","","","","1.12739305651662","","","","1.034585722275","1.13329175948871","2.95305691477472","2.67680035670516","2.38560962260169","1.91288821879131","1.82637450521644","1.65174869531153","","1.09958832714913","1.20738022154894","1.07905619112696","1.04788704851307","1.34195750753581","1.0848337982852","0.974218617272238","1.08746918686816","0.827186536584686","","",
"Guinea","GIN","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.993835563431822","0.945664349343228","1.18214036986627","1.27963203979412","1.66805220146559","1.1887459638169","1.10937711731964","1.23759215932737","","0.819226753473681","0.358021136484573","0.409044369333383","0.39532330618207","0.373654276679994","","","","","0.398418373826446","0.408053055902446","",
"Gambia, The","GMB","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","0.330720606493551","","","","","","1.81637717885782","3.13065410558857","4.10453036819425","4.39560238210095","3.02192542115287","2.61420288480068","2.24021362159151","2.32366961694809","1.72885368386767","1.89321027881706","0.994902878286849","","","","","","","","","","","","","","","0.738486319220403","0.897702999271675","1.50736431550848","1.70047552950198","0.792191621647727","0.698166853533375","1.61445027676881","2.32362447040452","2.2488509558039","1.94012209926796","1.43685516329065","2.12632610322062","1.94454227290045","2.09017409884261","1.27904730832013","1.42159063336698","0.752870030949433","1.12920395610484","0.84402391124226","1.04493846825736","",
"Guinea-Bissau","GNB","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","0.135533454423689","0.154605953049001","0.181212300677324","","","0.168987705322847","0.267346133695418","","","","","","","","","","","","","","","","","","","0.480712472803317","","","","","","","","0.355182307073994","0.249258552792695","0.605912293660057","","","","","","","","","","",
"Equatorial Guinea","GNQ","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","0.0653532972697297","0.0700777345871556","0.839802572882383","0.141926198767399","0.180756623483968","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","8.55222144409096","8.99621109642303","8.83955810746485","8.46259492742309","9.26124136056136","8.64881413637973","7.56935650128083","7.37556790243376","6.4957304288519","6.51219327111105","6.77096034160668","7.35429714283429","6.92140288115882","5.41612474451678","5.15478599773794","5.65585590627992","4.9505454762128","4.84932328950096","5.41571460360015","4.70809996767869","4.14867043133534","4.34367399414952","4.38488670606828","4.29967809752614","4.48327605248803","4.21316920238133","4.45097464025029","3.93755988713556","3.47467811688656","2.95061932232892","2.27685928973192","1.87814779335581","2.35778542437814","2.48183080238265","2.09683443553174","2.15696015489868","1.90521629183805","1.61277579995606","1.52042857325678","1.46719087736895","1.63771086568846","1.3223172771569","1.27665939311325","1.22161494392039","1.16795519018807","1.21419091933114","1.05689508498042","0.963111738749416","1.04811299533797","1.099590220258","1.08474652393731","1.14770197167412","1.0644108746908","",
"Grenada","GRD","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","3.71967732698929","2.95704990227645","2.77059998815683","3.69045748838976","","","","3.52435529164291","3.24210594826974","3.90305923692992","4.00194173731082","4.90316874792127","3.2190386575745","3.49467708496208","2.41015502711502","","2.65802698142547","3.55655248204383","2.52234440478038","2.84792847400961","2.87955051302971","2.01314290429687","2.41686393797385","2.20823707408886","1.99338925673377","2.39827301983468","2.29852551710037","2.63836252433836","6.15498558261953","3.2515815692528","2.17039163387283","2.2488349949584","1.75325824292829","","","","","","",
"Greenland","GRL","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","3.56381423775683","2.10204223773417","1.6479233358035","1.85060793446761","1.70881631996574","1.41934720903103","1.53200708189683","1.29200528340053","1.42657669390161","1.44888035059928","1.76881289673579","1.4662216921906","1.52400194321283","1.08312395025575","0.934226181172226","1.06674744865106","1.15238252362826","1.05458561948325","","1.22273015748413","1.14532294444923","0.894215526446404","1.02616386184067","1.25216054051267","0.835847523338124","0.94305293150448","1.18519350687382","1.7035857955305","1.74788527754835","1.23131596880317","0.713862716938275","0.885758409303758","0.794964086967251","0.750327012947783","0.656804725358852","0.613643611774198","0.800824662788572","0.692771668584162","0.631039447923525","",
"Guatemala","GTM","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","1.35247121298173","1.59162113939454","2.03451365230808","1.59877784075363","1.43657060076367","1.77264229582492","1.92630068316676","1.71852748782797","2.02738853804793","2.21640496404846","1.06877216907633","1.74286858415314","1.09796834308441","1.16916466643923","1.47440305975459","2.21829028803191","1.48906106792457","1.40356488892822","2.23807400504332","1.66285145506675","1.8105653159636","1.91706556894331","1.86649365301521","2.06328917612361","2.35357413151703","1.6451697437645","1.73266104273631","1.33300310485565","1.49077877800125","1.20792550963637","1.50742543925229","1.41632069601676","1.93365986770494","1.689844701314","1.37743342472245","1.65733180388679","1.26135360902082","1.30726885889107","1.2382681947335","1.18346657877701","1.20838921247664","0.969894715565154","1.15045455780832","1.1652741995933","1.21050236015524","1.3128089612472","1.4209984430236","1.42249417348306","1.30559103459642","1.23730271352952","",
"Guam","GUM","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","0.38903368437536","0.381034353451942","0.249872192062402","0.224368346286901","0.236927488109977","0.271828376124779","0.28843988116208","0.243122601167538","0.241425013752341","0.307862764430184","","0.314402720782643","","","","","","","","","","0.466753922671368","0.342216425283556","","","","","0.417707060511077","0.525191597675448","0.62555629062726","0.544977060308726","0.278022341137438","0.542645425855383","0.457401980386824","0.311000910819891","0.534778354606067","0.230192406612189","0.367000753434087","0.304874765165926","0.435667005339809","0.451903514914087","0.359120325009885","0.389240592266557","0.385772932216795","0.352732336000228","",
"High income","HIC","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","12.9550203667836","11.7277972590576","11.1857103577888","10.4062097018012","10.2328796790427","8.73404726050468","8.3574596130959","8.08372354702924","7.20239822000666","6.73964253367395","6.51398779739653","7.05168505089718","5.5214869467725","4.70997281451292","5.28976267266531","5.15849317364777","4.84933805814676","4.82101773776356","4.18638717139052","3.6914490452854","3.50789273686638","3.66454038454638","3.79390220562219","3.50275537656925","3.55178014720906","3.76137441361389","3.7168982929283","3.5569330958131","3.08986879672236","2.75356936411432","2.71596026954565","2.64960663461716","2.79019541536067","2.8296746530197","2.4379484995629","2.33374604847556","2.12342625303179","1.9637200715651","1.86370970219967","1.74981838087767","1.72273053225941","1.63947816448307","1.56455307554388","1.45108136611801","1.37633474341976","1.31985410338253","1.18100074198386","1.13854194539608","1.26699353669677","1.31370288142999","1.20084668087113","1.22997035435864","1.21587691003384","",
"Hong Kong SAR, China","HKG","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","10.2556386424514","10.3534559175014","9.81310142101771","9.42738573059941","9.36978442605239","8.62041652359903","9.29014120449146","7.18724383716861","6.73466662754103","6.42969045830065","5.99572945714283","6.70153404097388","6.24026415138205","6.95081890152962","7.10847398699693","6.39464910392825","5.61006344167121","4.76365441831555","4.48405982487243","3.57475159624993","3.43891056961947","3.75795976148133","3.88580700388726","3.43074027091654","3.21989945868961","3.6140998009938","3.10356220251332","2.78608035553423","2.15028370425816","2.17789544033854","1.7658488008154","1.45515770822879","1.62390905881297","1.67703990763817","1.61302107490299","1.47484209882843","1.43185388944536","1.32678671002719","1.20424311784585","1.14837489087829","1.09662797627148","1.03668689081279","0.900771886943092","0.756072186423879","0.728136769457428","0.607516298779991","0.61183653157952","0.549064030423496","0.602081398242046","0.605293356813275","0.577687773761233","0.659240572614755","0.436133624627336","",
"Honduras","HND","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","0.270021163479804","0.288606141182573","0.427125470213548","0.675425399610823","0.470097760542801","0.520218721877567","0.491801424517035","0.385677067679831","0.557285508475298","0.760370358812954","0.698569936020612","1.04161142118733","0.975850340903352","1.37527280912405","1.088986532849","1.09078494587732","0.73978881902589","0.703439270223695","0.653786375082402","0.699232468631994","0.817270628190385","0.779284945541567","0.530296057834177","0.698808648278467","0.675733529571342","0.748832995961044","1.02784762474507","1.17413334482167","1.45761362275349","1.4303429310593","1.35831510919786","1.04437383272337","1.08502833528018","0.874774252478984","0.787001687675836","0.833229992853792","0.643219455446455","2.39544079256872","0.821208612008743","0.946403742104993","0.85989059481342","0.744575512286441","0.763709743832732","0.958301015463937","0.869605128287193","","1.29475199189484","1.06424922321684","0.97903597193648","0.940951922102896","","0.930008309426538","",
"Heavily indebted poor countries (HIPC)","HPC","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","1.51615239479247","1.58191763055323","1.56851452800653","1.66509408962258","","1.58481829492051","1.70019968810846","1.51523380596135","1.65857878805599","1.58328486964336","1.39631978697939","1.14748949929024","1.23854708880973","1.13688848917521","1.00326476436226","","","","","","","","","","","","","","","","1.59876382506488","1.58798238424787","1.67473897392939","1.79786107909731","1.56827910791761","1.68524888182698","1.35585061018356","1.37259797547677","1.22153388587724","1.18785750464128","1.1032913622321","1.31226631333961","0.908153835229206","0.894938003141305","1.10403984123421","0.956759135720899","0.913083225564676","0.985013151108667","","1.00499418587651","",
"Croatia","HRV","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.64950698037553","1.99709131616223","1.79452804729765","1.75233061007407","1.84491098214083","1.81350365831566","1.5069691705459","1.38627412902723","1.57347880017259","1.54061875592457","1.5824640979862","1.520719029675","1.42144612259324","1.30317208408965","1.152888534031","1.10400123006825","0.981502517606372","1.05863262864717","1.10678480918177","1.1209105710495","0.951590205974623","0.942891625606958","1.13185551324677","",
"Haiti","HTI","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","1.73788458995009","2.49708806649844","2.01876392882417","3.40389292715489","3.57786350456717","3.33570900503305","3.13632858958756","2.83780305762991","3.86914238911338","2.60196124199017","","1.86726263778835","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","11.9646869425001","11.4056405877006","47.7527300899355","11.0663950632341","10.7240633505206","9.57857773922392","9.06912774543642","7.24706130739635","7.19221615861545","7.66830232030889","7.11226874593689","6.80844970189283","7.17955196907595","6.48457146951698","6.70139033785128","6.56516567218853","7.0702811314955","5.89137798458189","4.87596723111871","5.26532304342157","5.51428595144254","5.20600790019197","5.25325894643168","5.00590147303692","5.40423835558598","4.61047629449647","3.64051039259867","3.44105213952572","2.97370838378857","2.60020963990231","2.63071858598163","3.01995436852551","2.6378687988529","1.99078777862189","1.65865037716754","1.4554274365576","1.46311916887337","1.23630125343874","1.27710507853284","1.28550193005366","1.22371024559205","1.04805131840629","0.889294004206829","0.828556484261621","0.805194110588099","0.766033553288499","0.993447991799054","1.28093244998466","1.24919456691544","1.20729462930284","1.16932289440241","",
"Indonesia","IDN","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","1.41759376904524","1.46272484157432","1.8142853784603","1.22892700396582","1.65759504563658","1.66655857613572","2.12772259663358","2.48712713365657","2.81280382143385","2.45190925766586","2.82501925903488","3.2019763363967","3.66093287912932","3.53504612839193","3.19719691992099","2.56932374556061","2.6354585838662","3.91273506181686","4.1075837622563","4.10634932932788","4.99392172074012","5.37686814373518","5.42332394084863","4.68407126751561","4.74099834858768","5.61096651724934","5.21185652010461","5.62564117897507","6.18226047254662","5.45308093938374","4.74581339396533","6.6823001615746","7.10767642495161","7.17888722791343","7.47447662607429","5.80349110934532","5.31186545934702","4.55201355831872","3.45347148668211","3.41206518309297","3.51201198843622","3.03994520260753","2.80100642212515","3.06263943894548","3.1863466219972","2.62223894973947","2.71942788369419","2.89425350404976","",
"Isle of Man","IMN","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","9.24224930811773","8.60345707101249","8.3837901377496","7.39406571602944","7.54646487053762","7.32446776836371","7.11712389783156","8.87521959742395","9.20727705538391","8.62512334904124","8.66513081784393","4.89086676723557","1.94238402584302","2.54280290353094","3.00335834358336","8.79845237628226","5.44136406472991","3.49339276535324","1.74133486801785","2.52170228380775","","2.90389368754491","3.07624786602573","3.42250514253147","3.61806089511424","4.02325174361055","4.52585167708263","3.9171457965452","3.99051039475124","3.11957889809085","3.72438198889142","3.41586530364321","4.41348579839143","4.02241993377941","3.18436085495109","3.5919488841896","3.28847140175628","3.44259155094803","3.49197932241807","4.02622695447313","3.31781650305585","3.29120521934206","2.8368100248786","2.1498143512651","1.79360765579302","1.87057463822253","1.56503873834261","1.63534328325894","1.77620956536451","1.77186199989641","1.82749909092444","1.78899108880746","1.896625911574","",
"Not classified","INX","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Agricultural raw materials imports (% of merchandise imports)","TM.VAL.AGRI.ZS.UN","","","","6.52715405331067","6.5413757674482","5.70512394166791","5.46515484649217","5.56525000005955","5.76282559757465","5.07568140615794","4.75608427724157","4.24778086811452","4.4200981005838","5.27796893093644","5.23473825380824","3.26703704544324","4.01140936588784","3.65839751834164","3.03954876783636","3.05232486343542","2.75431608204605","2.77582336321836","2.29357316663929","2.21961340430268","2.20074100789064","1.99715738412017","2.04675277971316","1.98516101979311","1.96383954472025","1.85775055231113","1.80685181423873","1.60130536111159","1.41544894781428","1.26988414320249","1.40054228948232","1.23477162416145","1.17400463322278","1.10281519836874","1.01052154177756","0.950021023419029","0.946476219412705","0.857420426018988","0.859502138328335","1.05318766724595","1.03415353382266","1.01467000002197","0.983392221362539","0.984380291405559","0.743654184718279","0.668903244582476","0.711220376651312","0.677046683035993","0.673542682502844","0.673542686017505","0.697324249930409","",
